# equilibrium	function	value  -- ElectromagneticFields 0.8, SymEngine
Dipole	dB₃dx₃	-4105.6019142373389
Dipole	dE₁dx₁	0
Dipole	dE₁dx₂	0
Dipole	dE₁dx₃	0
Dipole	dE₂dx₁	0
Dipole	dE₂dx₂	0
Dipole	dE₂dx₃	0
Dipole	dE₃dx₁	0
Dipole	dE₃dx₂	0
Dipole	dE₃dx₃	0
Dipole	db₁dx₁	-0.70710678118654724
Dipole	db₁dx₂	0.70710678118654746
Dipole	db₁dx₃	8.8817841970012523e-16
Dipole	db₂dx₁	0.70710678118654746
Dipole	db₂dx₂	-0.70710678118654724
Dipole	db₂dx₃	8.8817841970012523e-16
Dipole	db₃dx₁	0.94280904158206247
Dipole	db₃dx₂	0.94280904158206247
Dipole	db₃dx₃	-1.8856180831641267
Dipole	db₍₁₎dx₁	-0.70710678118654724
Dipole	db₍₁₎dx₂	0.70710678118654746
Dipole	db₍₁₎dx₃	8.8817841970012523e-16
Dipole	db₍₂₎dx₁	0.70710678118654746
Dipole	db₍₂₎dx₂	-0.70710678118654724
Dipole	db₍₂₎dx₃	8.8817841970012523e-16
Dipole	db₍₃₎dx₁	0.94280904158206247
Dipole	db₍₃₎dx₂	0.94280904158206247
Dipole	db₍₃₎dx₃	-1.8856180831641267
Dipole	dg²²dx₁	0
Dipole	dg²²dx₂	0
Dipole	dg²²dx₃	0
Dipole	dg²³dx₁	0
Dipole	dg²³dx₂	0
Dipole	dg²³dx₃	0
Dipole	dg²¹dx₁	0
Dipole	dg²¹dx₂	0
Dipole	dg²¹dx₃	0
Dipole	dg³²dx₁	0
Dipole	dg³²dx₂	0
Dipole	dg³²dx₃	0
Dipole	dg³³dx₁	0
Dipole	dg³³dx₂	0
Dipole	dg³³dx₃	0
Dipole	dg³¹dx₁	0
Dipole	dg³¹dx₂	0
Dipole	dg³¹dx₃	0
Dipole	dg¹²dx₁	0
Dipole	dg¹²dx₂	0
Dipole	dg¹²dx₃	0
Dipole	dg¹³dx₁	0
Dipole	dg¹³dx₂	0
Dipole	dg¹³dx₃	0
Dipole	dg¹¹dx₁	0
Dipole	dg¹¹dx₂	0
Dipole	dg¹¹dx₃	0
Dipole	dg₁₁dx₁	0
Dipole	dg₁₁dx₂	0
Dipole	dg₁₁dx₃	0
Dipole	dg₁₂dx₁	0
Dipole	dg₁₂dx₂	0
Dipole	dg₁₂dx₃	0
Dipole	dg₁₃dx₁	0
Dipole	dg₁₃dx₂	0
Dipole	dg₁₃dx₃	0
Dipole	dg₂₁dx₁	0
Dipole	dg₂₁dx₂	0
Dipole	dg₂₁dx₃	0
Dipole	dg₂₂dx₁	0
Dipole	dg₂₂dx₂	0
Dipole	dg₂₂dx₃	0
Dipole	dg₂₃dx₁	0
Dipole	dg₂₃dx₂	0
Dipole	dg₂₃dx₃	0
Dipole	dg₃₁dx₁	0
Dipole	dg₃₁dx₂	0
Dipole	dg₃₁dx₃	0
Dipole	dg₃₂dx₁	0
Dipole	dg₃₂dx₂	0
Dipole	dg₃₂dx₃	0
Dipole	dg₃₃dx₁	0
Dipole	dg₃₃dx₂	0
Dipole	dg₃₃dx₃	0
Dipole	d²A₁dx₁dx₁	2052.8009571186694
Dipole	d²A₁dx₁dx₂	2052.8009571186694
Dipole	d²A₁dx₁dx₃	5132.0023927966731
Dipole	d²A₁dx₂dx₁	2052.8009571186694
Dipole	d²A₁dx₂dx₂	-4105.601914237338
Dipole	d²A₁dx₂dx₃	2052.8009571186694
Dipole	d²A₁dx₃dx₁	5132.0023927966731
Dipole	d²A₁dx₃dx₂	2052.8009571186694
Dipole	d²A₁dx₃dx₃	2052.8009571186694
Dipole	d²A₂dx₁dx₁	4105.601914237338
Dipole	d²A₂dx₁dx₂	-2052.8009571186694
Dipole	d²A₂dx₁dx₃	-2052.8009571186694
Dipole	d²A₂dx₂dx₁	-2052.8009571186694
Dipole	d²A₂dx₂dx₂	-2052.8009571186694
Dipole	d²A₂dx₂dx₃	-5132.0023927966731
Dipole	d²A₂dx₃dx₁	-2052.8009571186694
Dipole	d²A₂dx₃dx₂	-5132.0023927966731
Dipole	d²A₂dx₃dx₃	-2052.8009571186694
Dipole	d²A₃dx₁dx₁	0
Dipole	d²A₃dx₁dx₂	0
Dipole	d²A₃dx₁dx₃	0
Dipole	d²A₃dx₂dx₁	0
Dipole	d²A₃dx₂dx₂	0
Dipole	d²A₃dx₂dx₃	0
Dipole	d²A₃dx₃dx₁	0
Dipole	d²A₃dx₃dx₂	0
Dipole	d²A₃dx₃dx₃	0
Dipole	d²Bdx₁dx₁	8951.221776096545
Dipole	d²Bdx₁dx₂	19112.06811653047
Dipole	d²Bdx₁dx₃	12580.095469108666
Dipole	d²Bdx₂dx₁	19112.06811653047
Dipole	d²Bdx₂dx₂	8951.221776096545
Dipole	d²Bdx₂dx₃	12580.095469108666
Dipole	d²Bdx₃dx₁	12580.095469108663
Dipole	d²Bdx₃dx₂	12580.095469108663
Dipole	d²Bdx₃dx₃	-1935.3993029398018
Dipole	d²b₁dx₁dx₁	2.7498597046143498
Dipole	d²b₁dx₁dx₂	-0.078567420131838261
Dipole	d²b₁dx₁dx₃	-1.2570787221094175
Dipole	d²b₁dx₂dx₁	-0.078567420131836485
Dipole	d²b₁dx₂dx₂	-0.078567420131840926
Dipole	d²b₁dx₂dx₃	-1.2570787221094175
Dipole	d²b₁dx₃dx₁	-1.2570787221094175
Dipole	d²b₁dx₃dx₂	-1.2570787221094193
Dipole	d²b₁dx₃dx₃	2.5141574442188364
Dipole	d²b₂dx₁dx₁	-0.078567420131840038
Dipole	d²b₂dx₁dx₂	-0.078567420131838261
Dipole	d²b₂dx₁dx₃	-1.2570787221094175
Dipole	d²b₂dx₂dx₁	-0.078567420131836485
Dipole	d²b₂dx₂dx₂	2.749859704614348
Dipole	d²b₂dx₂dx₃	-1.2570787221094157
Dipole	d²b₂dx₃dx₁	-1.2570787221094175
Dipole	d²b₂dx₃dx₂	-1.2570787221094166
Dipole	d²b₂dx₃dx₃	2.5141574442188368
Dipole	d²b₃dx₁dx₁	-6.7446504612175693e-15
Dipole	d²b₃dx₁dx₂	-1.88561808316413
Dipole	d²b₃dx₁dx₃	-1.8691817536964336e-15
Dipole	d²b₃dx₂dx₁	-1.88561808316413
Dipole	d²b₃dx₂dx₂	-6.7446504612175693e-15
Dipole	d²b₃dx₂dx₃	-1.2521261830267445e-15
Dipole	d²b₃dx₃dx₁	-1.4250925438463718e-15
Dipole	d²b₃dx₃dx₂	-1.4250925438463718e-15
Dipole	d²b₃dx₃dx₃	3.7712361663282565
Dipole	d²g²²dx₁dx₁	0
Dipole	d²g²²dx₁dx₂	0
Dipole	d²g²²dx₁dx₃	0
Dipole	d²g²²dx₂dx₁	0
Dipole	d²g²²dx₂dx₂	0
Dipole	d²g²²dx₂dx₃	0
Dipole	d²g²²dx₃dx₁	0
Dipole	d²g²²dx₃dx₂	0
Dipole	d²g²²dx₃dx₃	0
Dipole	d²g²³dx₁dx₁	0
Dipole	d²g²³dx₁dx₂	0
Dipole	d²g²³dx₁dx₃	0
Dipole	d²g²³dx₂dx₁	0
Dipole	d²g²³dx₂dx₂	0
Dipole	d²g²³dx₂dx₃	0
Dipole	d²g²³dx₃dx₁	0
Dipole	d²g²³dx₃dx₂	0
Dipole	d²g²³dx₃dx₃	0
Dipole	d²g²¹dx₁dx₁	0
Dipole	d²g²¹dx₁dx₂	0
Dipole	d²g²¹dx₁dx₃	0
Dipole	d²g²¹dx₂dx₁	0
Dipole	d²g²¹dx₂dx₂	0
Dipole	d²g²¹dx₂dx₃	0
Dipole	d²g²¹dx₃dx₁	0
Dipole	d²g²¹dx₃dx₂	0
Dipole	d²g²¹dx₃dx₃	0
Dipole	d²g³²dx₁dx₁	0
Dipole	d²g³²dx₁dx₂	0
Dipole	d²g³²dx₁dx₃	0
Dipole	d²g³²dx₂dx₁	0
Dipole	d²g³²dx₂dx₂	0
Dipole	d²g³²dx₂dx₃	0
Dipole	d²g³²dx₃dx₁	0
Dipole	d²g³²dx₃dx₂	0
Dipole	d²g³²dx₃dx₃	0
Dipole	d²g³³dx₁dx₁	0
Dipole	d²g³³dx₁dx₂	0
Dipole	d²g³³dx₁dx₃	0
Dipole	d²g³³dx₂dx₁	0
Dipole	d²g³³dx₂dx₂	0
Dipole	d²g³³dx₂dx₃	0
Dipole	d²g³³dx₃dx₁	0
Dipole	d²g³³dx₃dx₂	0
Dipole	d²g³³dx₃dx₃	0
Dipole	d²g³¹dx₁dx₁	0
Dipole	d²g³¹dx₁dx₂	0
Dipole	d²g³¹dx₁dx₃	0
Dipole	d²g³¹dx₂dx₁	0
Dipole	d²g³¹dx₂dx₂	0
Dipole	d²g³¹dx₂dx₃	0
Dipole	d²g³¹dx₃dx₁	0
Dipole	d²g³¹dx₃dx₂	0
Dipole	d²g³¹dx₃dx₃	0
Dipole	d²g¹²dx₁dx₁	0
Dipole	d²g¹²dx₁dx₂	0
Dipole	d²g¹²dx₁dx₃	0
Dipole	d²g¹²dx₂dx₁	0
Dipole	d²g¹²dx₂dx₂	0
Dipole	d²g¹²dx₂dx₃	0
Dipole	d²g¹²dx₃dx₁	0
Dipole	d²g¹²dx₃dx₂	0
Dipole	d²g¹²dx₃dx₃	0
Dipole	d²g¹³dx₁dx₁	0
Dipole	d²g¹³dx₁dx₂	0
Dipole	d²g¹³dx₁dx₃	0
Dipole	d²g¹³dx₂dx₁	0
Dipole	d²g¹³dx₂dx₂	0
Dipole	d²g¹³dx₂dx₃	0
Dipole	d²g¹³dx₃dx₁	0
Dipole	d²g¹³dx₃dx₂	0
Dipole	d²g¹³dx₃dx₃	0
Dipole	d²g¹¹dx₁dx₁	0
Dipole	d²g¹¹dx₁dx₂	0
Dipole	d²g¹¹dx₁dx₃	0
Dipole	d²g¹¹dx₂dx₁	0
Dipole	d²g¹¹dx₂dx₂	0
Dipole	d²g¹¹dx₂dx₃	0
Dipole	d²g¹¹dx₃dx₁	0
Dipole	d²g¹¹dx₃dx₂	0
Dipole	d²g¹¹dx₃dx₃	0
Dipole	d²g₁₁dx₁dx₁	0
Dipole	d²g₁₁dx₁dx₂	0
Dipole	d²g₁₁dx₁dx₃	0
Dipole	d²g₁₁dx₂dx₁	0
Dipole	d²g₁₁dx₂dx₂	0
Dipole	d²g₁₁dx₂dx₃	0
Dipole	d²g₁₁dx₃dx₁	0
Dipole	d²g₁₁dx₃dx₂	0
Dipole	d²g₁₁dx₃dx₃	0
Dipole	d²g₁₂dx₁dx₁	0
Dipole	d²g₁₂dx₁dx₂	0
Dipole	d²g₁₂dx₁dx₃	0
Dipole	d²g₁₂dx₂dx₁	0
Dipole	d²g₁₂dx₂dx₂	0
Dipole	d²g₁₂dx₂dx₃	0
Dipole	d²g₁₂dx₃dx₁	0
Dipole	d²g₁₂dx₃dx₂	0
Dipole	d²g₁₂dx₃dx₃	0
Dipole	d²g₁₃dx₁dx₁	0
Dipole	d²g₁₃dx₁dx₂	0
Dipole	d²g₁₃dx₁dx₃	0
Dipole	d²g₁₃dx₂dx₁	0
Dipole	d²g₁₃dx₂dx₂	0
Dipole	d²g₁₃dx₂dx₃	0
Dipole	d²g₁₃dx₃dx₁	0
Dipole	d²g₁₃dx₃dx₂	0
Dipole	d²g₁₃dx₃dx₃	0
Dipole	d²g₂₁dx₁dx₁	0
Dipole	d²g₂₁dx₁dx₂	0
Dipole	d²g₂₁dx₁dx₃	0
Dipole	d²g₂₁dx₂dx₁	0
Dipole	d²g₂₁dx₂dx₂	0
Dipole	d²g₂₁dx₂dx₃	0
Dipole	d²g₂₁dx₃dx₁	0
Dipole	d²g₂₁dx₃dx₂	0
Dipole	d²g₂₁dx₃dx₃	0
Dipole	d²g₂₂dx₁dx₁	0
Dipole	d²g₂₂dx₁dx₂	0
Dipole	d²g₂₂dx₁dx₃	0
Dipole	d²g₂₂dx₂dx₁	0
Dipole	d²g₂₂dx₂dx₂	0
Dipole	d²g₂₂dx₂dx₃	0
Dipole	d²g₂₂dx₃dx₁	0
Dipole	d²g₂₂dx₃dx₂	0
Dipole	d²g₂₂dx₃dx₃	0
Dipole	d²g₂₃dx₁dx₁	0
Dipole	d²g₂₃dx₁dx₂	0
Dipole	d²g₂₃dx₁dx₃	0
Dipole	d²g₂₃dx₂dx₁	0
Dipole	d²g₂₃dx₂dx₂	0
Dipole	d²g₂₃dx₂dx₃	0
Dipole	d²g₂₃dx₃dx₁	0
Dipole	d²g₂₃dx₃dx₂	0
Dipole	d²g₂₃dx₃dx₃	0
Dipole	d²g₃₁dx₁dx₁	0
Dipole	d²g₃₁dx₁dx₂	0
Dipole	d²g₃₁dx₁dx₃	0
Dipole	d²g₃₁dx₂dx₁	0
Dipole	d²g₃₁dx₂dx₂	0
Dipole	d²g₃₁dx₂dx₃	0
Dipole	d²g₃₁dx₃dx₁	0
Dipole	d²g₃₁dx₃dx₂	0
Dipole	d²g₃₁dx₃dx₃	0
Dipole	d²g₃₂dx₁dx₁	0
Dipole	d²g₃₂dx₁dx₂	0
Dipole	d²g₃₂dx₁dx₃	0
Dipole	d²g₃₂dx₂dx₁	0
Dipole	d²g₃₂dx₂dx₂	0
Dipole	d²g₃₂dx₂dx₃	0
Dipole	d²g₃₂dx₃dx₁	0
Dipole	d²g₃₂dx₃dx₂	0
Dipole	d²g₃₂dx₃dx₃	0
Dipole	d²g₃₃dx₁dx₁	0
Dipole	d²g₃₃dx₁dx₂	0
Dipole	d²g₃₃dx₁dx₃	0
Dipole	d²g₃₃dx₂dx₁	0
Dipole	d²g₃₃dx₂dx₂	0
Dipole	d²g₃₃dx₂dx₃	0
Dipole	d²g₃₃dx₃dx₁	0
Dipole	d²g₃₃dx₃dx₂	0
Dipole	d²g₃₃dx₃dx₃	0
Dipole	g²²	1
Dipole	g²³	0
Dipole	g²¹	0
Dipole	g³²	0
Dipole	g³³	1
Dipole	g³¹	0
Dipole	g¹²	0
Dipole	g¹³	0
Dipole	g¹¹	1
Dipole	g₁₁	1
Dipole	g₁₂	0
Dipole	g₁₃	0
Dipole	g₂₁	0
Dipole	g₂₂	1
Dipole	g₂₃	0
Dipole	g₃₁	0
Dipole	g₃₂	0
Dipole	g₃₃	1
Dipole	maxx²	Inf
Dipole	maxx³	Inf
Dipole	maxx¹	Inf
Dipole	minx²	-Inf
Dipole	minx³	-Inf
Dipole	minx¹	-Inf
Dipole	orientation	1
Dipole	x²	0.5
Dipole	x³	0.5
Dipole	x¹	0.5
Dipole	ξ²	0.5
Dipole	ξ³	0.5
Dipole	ξ¹	0.5
Dipole	φ	0
PenningUniform	A²	50
PenningUniform	A³	0
PenningUniform	A¹	0
PenningUniform	A₁	0
PenningUniform	A₂	50
PenningUniform	A₃	0
PenningUniform	B	100
PenningUniform	B²	0
PenningUniform	B³	100
PenningUniform	B¹	0
PenningUniform	B₁	0
PenningUniform	B₁₁	0
PenningUniform	B₁₂	50
PenningUniform	B₁₃	0
PenningUniform	B₂	0
PenningUniform	B₂₁	-50
PenningUniform	B₂₂	0
PenningUniform	B₂₃	0
PenningUniform	B₃	100
PenningUniform	B₃₁	0
PenningUniform	B₃₂	0
PenningUniform	B₃₃	0
PenningUniform	B₍₁₎	0
PenningUniform	B₍₂₎	0
PenningUniform	B₍₃₎	100
PenningUniform	DF̄₁₁	1
PenningUniform	DF̄₁₂	0
PenningUniform	DF̄₁₃	0
PenningUniform	DF̄₂₁	0
PenningUniform	DF̄₂₂	1
PenningUniform	DF̄₂₃	0
PenningUniform	DF̄₃₁	0
PenningUniform	DF̄₃₂	0
PenningUniform	DF̄₃₃	1
PenningUniform	DF₁₁	1
PenningUniform	DF₁₂	0
PenningUniform	DF₁₃	0
PenningUniform	DF₂₁	0
PenningUniform	DF₂₂	1
PenningUniform	DF₂₃	0
PenningUniform	DF₃₁	0
PenningUniform	DF₃₂	0
PenningUniform	DF₃₃	1
PenningUniform	E²	5
PenningUniform	E³	-10
PenningUniform	E¹	5
PenningUniform	E₁	5
PenningUniform	E₂	5
PenningUniform	E₃	-10
PenningUniform	J	1
PenningUniform	X	0.5
PenningUniform	Y	0.5
PenningUniform	Z	0.5
PenningUniform	a²	-1
PenningUniform	a³	0
PenningUniform	a¹	0
PenningUniform	a₁	0
PenningUniform	a₂	-1
PenningUniform	a₃	0
PenningUniform	a₍₁₎	0
PenningUniform	a₍₂₎	-1
PenningUniform	a₍₃₎	0
PenningUniform	b²	0
PenningUniform	b³	1
PenningUniform	b¹	0
PenningUniform	b₁	0
PenningUniform	b₂	0
PenningUniform	b₃	1
PenningUniform	b₍₁₎	0
PenningUniform	b₍₂₎	0
PenningUniform	b₍₃₎	1
PenningUniform	c²	0
PenningUniform	c³	0
PenningUniform	c¹	1
PenningUniform	c₁	1
PenningUniform	c₂	0
PenningUniform	c₃	0
PenningUniform	c₍₁₎	1
PenningUniform	c₍₂₎	0
PenningUniform	c₍₃₎	0
PenningUniform	dA₁dx₁	0
PenningUniform	dA₁dx₂	0
PenningUniform	dA₁dx₃	0
PenningUniform	dA₂dx₁	100
PenningUniform	dA₂dx₂	0
PenningUniform	dA₂dx₃	0
PenningUniform	dA₃dx₁	0
PenningUniform	dA₃dx₂	0
PenningUniform	dA₃dx₃	0
PenningUniform	dBdx₁	0
PenningUniform	dBdx₂	0
PenningUniform	dBdx₃	0
PenningUniform	dB₁dx₁	0
PenningUniform	dB₁dx₂	0
PenningUniform	dB₁dx₃	0
PenningUniform	dB₂dx₁	0
PenningUniform	dB₂dx₂	0
PenningUniform	dB₂dx₃	0
PenningUniform	dB₃dx₁	0
PenningUniform	dB₃dx₂	0
PenningUniform	dB₃dx₃	0
PenningUniform	dE₁dx₁	10
PenningUniform	dE₁dx₂	0
PenningUniform	dE₁dx₃	0
PenningUniform	dE₂dx₁	0
PenningUniform	dE₂dx₂	10
PenningUniform	dE₂dx₃	0
PenningUniform	dE₃dx₁	0
PenningUniform	dE₃dx₂	0
PenningUniform	dE₃dx₃	-20
PenningUniform	db₁dx₁	0
PenningUniform	db₁dx₂	0
PenningUniform	db₁dx₃	0
PenningUniform	db₂dx₁	0
PenningUniform	db₂dx₂	0
PenningUniform	db₂dx₃	0
PenningUniform	db₃dx₁	0
PenningUniform	db₃dx₂	0
PenningUniform	db₃dx₃	0
PenningUniform	db₍₁₎dx₁	0
PenningUniform	db₍₁₎dx₂	0
PenningUniform	db₍₁₎dx₃	0
PenningUniform	db₍₂₎dx₁	0
PenningUniform	db₍₂₎dx₂	0
PenningUniform	db₍₂₎dx₃	0
PenningUniform	db₍₃₎dx₁	0
PenningUniform	db₍₃₎dx₂	0
PenningUniform	db₍₃₎dx₃	0
PenningUniform	dg²²dx₁	0
PenningUniform	dg²²dx₂	0
PenningUniform	dg²²dx₃	0
PenningUniform	dg²³dx₁	0
PenningUniform	dg²³dx₂	0
PenningUniform	dg²³dx₃	0
PenningUniform	dg²¹dx₁	0
PenningUniform	dg²¹dx₂	0
PenningUniform	dg²¹dx₃	0
PenningUniform	dg³²dx₁	0
PenningUniform	dg³²dx₂	0
PenningUniform	dg³²dx₃	0
PenningUniform	dg³³dx₁	0
PenningUniform	dg³³dx₂	0
PenningUniform	dg³³dx₃	0
PenningUniform	dg³¹dx₁	0
PenningUniform	dg³¹dx₂	0
PenningUniform	dg³¹dx₃	0
PenningUniform	dg¹²dx₁	0
PenningUniform	dg¹²dx₂	0
PenningUniform	dg¹²dx₃	0
PenningUniform	dg¹³dx₁	0
PenningUniform	dg¹³dx₂	0
PenningUniform	dg¹³dx₃	0
PenningUniform	dg¹¹dx₁	0
PenningUniform	dg¹¹dx₂	0
PenningUniform	dg¹¹dx₃	0
PenningUniform	dg₁₁dx₁	0
PenningUniform	dg₁₁dx₂	0
PenningUniform	dg₁₁dx₃	0
PenningUniform	dg₁₂dx₁	0
PenningUniform	dg₁₂dx₂	0
PenningUniform	dg₁₂dx₃	0
PenningUniform	dg₁₃dx₁	0
PenningUniform	dg₁₃dx₂	0
PenningUniform	dg₁₃dx₃	0
PenningUniform	dg₂₁dx₁	0
PenningUniform	dg₂₁dx₂	0
PenningUniform	dg₂₁dx₃	0
PenningUniform	dg₂₂dx₁	0
PenningUniform	dg₂₂dx₂	0
PenningUniform	dg₂₂dx₃	0
PenningUniform	dg₂₃dx₁	0
PenningUniform	dg₂₃dx₂	0
PenningUniform	dg₂₃dx₃	0
PenningUniform	dg₃₁dx₁	0
PenningUniform	dg₃₁dx₂	0
PenningUniform	dg₃₁dx₃	0
PenningUniform	dg₃₂dx₁	0
PenningUniform	dg₃₂dx₂	0
PenningUniform	dg₃₂dx₃	0
PenningUniform	dg₃₃dx₁	0
PenningUniform	dg₃₃dx₂	0
PenningUniform	dg₃₃dx₃	0
PenningUniform	d²A₁dx₁dx₁	0
PenningUniform	d²A₁dx₁dx₂	0
PenningUniform	d²A₁dx₁dx₃	0
PenningUniform	d²A₁dx₂dx₁	0
PenningUniform	d²A₁dx₂dx₂	0
PenningUniform	d²A₁dx₂dx₃	0
PenningUniform	d²A₁dx₃dx₁	0
PenningUniform	d²A₁dx₃dx₂	0
PenningUniform	d²A₁dx₃dx₃	0
PenningUniform	d²A₂dx₁dx₁	0
PenningUniform	d²A₂dx₁dx₂	0
PenningUniform	d²A₂dx₁dx₃	0
PenningUniform	d²A₂dx₂dx₁	0
PenningUniform	d²A₂dx₂dx₂	0
PenningUniform	d²A₂dx₂dx₃	0
PenningUniform	d²A₂dx₃dx₁	0
PenningUniform	d²A₂dx₃dx₂	0
PenningUniform	d²A₂dx₃dx₃	0
PenningUniform	d²A₃dx₁dx₁	0
PenningUniform	d²A₃dx₁dx₂	0
PenningUniform	d²A₃dx₁dx₃	0
PenningUniform	d²A₃dx₂dx₁	0
PenningUniform	d²A₃dx₂dx₂	0
PenningUniform	d²A₃dx₂dx₃	0
PenningUniform	d²A₃dx₃dx₁	0
PenningUniform	d²A₃dx₃dx₂	0
PenningUniform	d²A₃dx₃dx₃	0
PenningUniform	d²Bdx₁dx₁	0
PenningUniform	d²Bdx₁dx₂	0
PenningUniform	d²Bdx₁dx₃	0
PenningUniform	d²Bdx₂dx₁	0
PenningUniform	d²Bdx₂dx₂	0
PenningUniform	d²Bdx₂dx₃	0
PenningUniform	d²Bdx₃dx₁	0
PenningUniform	d²Bdx₃dx₂	0
PenningUniform	d²Bdx₃dx₃	0
PenningUniform	d²b₁dx₁dx₁	0
PenningUniform	d²b₁dx₁dx₂	0
PenningUniform	d²b₁dx₁dx₃	0
PenningUniform	d²b₁dx₂dx₁	0
PenningUniform	d²b₁dx₂dx₂	0
PenningUniform	d²b₁dx₂dx₃	0
PenningUniform	d²b₁dx₃dx₁	0
PenningUniform	d²b₁dx₃dx₂	0
PenningUniform	d²b₁dx₃dx₃	0
PenningUniform	d²b₂dx₁dx₁	0
PenningUniform	d²b₂dx₁dx₂	0
PenningUniform	d²b₂dx₁dx₃	0
PenningUniform	d²b₂dx₂dx₁	0
PenningUniform	d²b₂dx₂dx₂	0
PenningUniform	d²b₂dx₂dx₃	0
PenningUniform	d²b₂dx₃dx₁	0
PenningUniform	d²b₂dx₃dx₂	0
PenningUniform	d²b₂dx₃dx₃	0
PenningUniform	d²b₃dx₁dx₁	0
PenningUniform	d²b₃dx₁dx₂	0
PenningUniform	d²b₃dx₁dx₃	0
PenningUniform	d²b₃dx₂dx₁	0
PenningUniform	d²b₃dx₂dx₂	0
PenningUniform	d²b₃dx₂dx₃	0
PenningUniform	d²b₃dx₃dx₁	0
PenningUniform	d²b₃dx₃dx₂	0
PenningUniform	d²b₃dx₃dx₃	0
PenningUniform	d²g²²dx₁dx₁	0
PenningUniform	d²g²²dx₁dx₂	0
PenningUniform	d²g²²dx₁dx₃	0
PenningUniform	d²g²²dx₂dx₁	0
PenningUniform	d²g²²dx₂dx₂	0
PenningUniform	d²g²²dx₂dx₃	0
PenningUniform	d²g²²dx₃dx₁	0
PenningUniform	d²g²²dx₃dx₂	0
PenningUniform	d²g²²dx₃dx₃	0
PenningUniform	d²g²³dx₁dx₁	0
PenningUniform	d²g²³dx₁dx₂	0
PenningUniform	d²g²³dx₁dx₃	0
PenningUniform	d²g²³dx₂dx₁	0
PenningUniform	d²g²³dx₂dx₂	0
PenningUniform	d²g²³dx₂dx₃	0
PenningUniform	d²g²³dx₃dx₁	0
PenningUniform	d²g²³dx₃dx₂	0
PenningUniform	d²g²³dx₃dx₃	0
PenningUniform	d²g²¹dx₁dx₁	0
PenningUniform	d²g²¹dx₁dx₂	0
PenningUniform	d²g²¹dx₁dx₃	0
PenningUniform	d²g²¹dx₂dx₁	0
PenningUniform	d²g²¹dx₂dx₂	0
PenningUniform	d²g²¹dx₂dx₃	0
PenningUniform	d²g²¹dx₃dx₁	0
PenningUniform	d²g²¹dx₃dx₂	0
PenningUniform	d²g²¹dx₃dx₃	0
PenningUniform	d²g³²dx₁dx₁	0
PenningUniform	d²g³²dx₁dx₂	0
PenningUniform	d²g³²dx₁dx₃	0
PenningUniform	d²g³²dx₂dx₁	0
PenningUniform	d²g³²dx₂dx₂	0
PenningUniform	d²g³²dx₂dx₃	0
PenningUniform	d²g³²dx₃dx₁	0
PenningUniform	d²g³²dx₃dx₂	0
PenningUniform	d²g³²dx₃dx₃	0
PenningUniform	d²g³³dx₁dx₁	0
PenningUniform	d²g³³dx₁dx₂	0
PenningUniform	d²g³³dx₁dx₃	0
PenningUniform	d²g³³dx₂dx₁	0
PenningUniform	d²g³³dx₂dx₂	0
PenningUniform	d²g³³dx₂dx₃	0
PenningUniform	d²g³³dx₃dx₁	0
PenningUniform	d²g³³dx₃dx₂	0
PenningUniform	d²g³³dx₃dx₃	0
PenningUniform	d²g³¹dx₁dx₁	0
PenningUniform	d²g³¹dx₁dx₂	0
PenningUniform	d²g³¹dx₁dx₃	0
PenningUniform	d²g³¹dx₂dx₁	0
PenningUniform	d²g³¹dx₂dx₂	0
PenningUniform	d²g³¹dx₂dx₃	0
PenningUniform	d²g³¹dx₃dx₁	0
PenningUniform	d²g³¹dx₃dx₂	0
PenningUniform	d²g³¹dx₃dx₃	0
PenningUniform	d²g¹²dx₁dx₁	0
PenningUniform	d²g¹²dx₁dx₂	0
PenningUniform	d²g¹²dx₁dx₃	0
PenningUniform	d²g¹²dx₂dx₁	0
PenningUniform	d²g¹²dx₂dx₂	0
PenningUniform	d²g¹²dx₂dx₃	0
PenningUniform	d²g¹²dx₃dx₁	0
PenningUniform	d²g¹²dx₃dx₂	0
PenningUniform	d²g¹²dx₃dx₃	0
PenningUniform	d²g¹³dx₁dx₁	0
PenningUniform	d²g¹³dx₁dx₂	0
PenningUniform	d²g¹³dx₁dx₃	0
PenningUniform	d²g¹³dx₂dx₁	0
PenningUniform	d²g¹³dx₂dx₂	0
PenningUniform	d²g¹³dx₂dx₃	0
PenningUniform	d²g¹³dx₃dx₁	0
PenningUniform	d²g¹³dx₃dx₂	0
PenningUniform	d²g¹³dx₃dx₃	0
PenningUniform	d²g¹¹dx₁dx₁	0
PenningUniform	d²g¹¹dx₁dx₂	0
PenningUniform	d²g¹¹dx₁dx₃	0
PenningUniform	d²g¹¹dx₂dx₁	0
PenningUniform	d²g¹¹dx₂dx₂	0
PenningUniform	d²g¹¹dx₂dx₃	0
PenningUniform	d²g¹¹dx₃dx₁	0
PenningUniform	d²g¹¹dx₃dx₂	0
PenningUniform	d²g¹¹dx₃dx₃	0
PenningUniform	d²g₁₁dx₁dx₁	0
PenningUniform	d²g₁₁dx₁dx₂	0
PenningUniform	d²g₁₁dx₁dx₃	0
PenningUniform	d²g₁₁dx₂dx₁	0
PenningUniform	d²g₁₁dx₂dx₂	0
PenningUniform	d²g₁₁dx₂dx₃	0
PenningUniform	d²g₁₁dx₃dx₁	0
PenningUniform	d²g₁₁dx₃dx₂	0
